Date,SWE_in,SnowDepth_in,PrecipAccum_in,MaxTemp_F,MinTemp_F,NewSnow_in,Precip_Liquid_in,Resort
2005-11-18,0.0,0,0.0,57.4,37.2,0.0,0.0,Palisades Tahoe
2005-11-19,0.0,0,0.0,57.2,43.0,0.0,0.0,Palisades Tahoe
2005-11-20,0.0,0,0.0,57.4,42.1,0.0,0.0,Palisades Tahoe
2005-11-21,0.0,0,0.0,53.2,38.1,0.0,0.0,Palisades Tahoe
2005-11-22,0.0,0,0.0,51.4,37.4,0.0,0.0,Palisades Tahoe
2005-11-23,0.0,0,0.0,51.3,37.8,0.0,0.0,Palisades Tahoe
2005-11-24,0.0,0,0.0,46.8,36.1,0.0,0.0,Palisades Tahoe
2005-11-25,0.0,0,1.4,38.7,21.4,0.0,1.4,Palisades Tahoe
2005-11-26,0.9,8,0.0,23.7,10.4,8.0,0.0,Palisades Tahoe
2005-11-27,0.9,9,0.5,28.8,13.8,1.0,0.5,Palisades Tahoe
2005-11-28,1.3,7,1.3,30.6,18.9,0.0,0.8,Palisades Tahoe
2005-11-29,3.5,15,1.5,33.3,25.7,8.0,0.19999999999999996,Palisades Tahoe
2005-11-30,4.1,15,1.1,34.0,21.7,0.0,0.0,Palisades Tahoe
2005-12-01,4.7,15,6.2,34.2,30.7,0.0,5.1,Palisades Tahoe
2005-12-02,10.4,28,0.1,30.7,14.0,13.0,0.0,Palisades Tahoe
2005-12-03,10.5,29,0.1,27.1,7.7,1.0,0.0,Palisades Tahoe
2005-12-04,10.6,30,0.2,32.0,8.6,1.0,0.1,Palisades Tahoe
2005-12-05,10.7,30,0.0,39.0,17.4,0.0,0.0,Palisades Tahoe
2005-12-06,10.7,28,0.2,40.3,19.9,0.0,0.2,Palisades Tahoe
2005-12-07,11.3,28,0.4,34.9,24.1,0.0,0.2,Palisades Tahoe
2005-12-08,11.7,27,0.0,36.0,24.3,0.0,0.0,Palisades Tahoe
2005-12-09,11.7,28,0.0,36.9,22.6,1.0,0.0,Palisades Tahoe
2005-12-10,11.7,29,0.0,41.4,26.8,1.0,0.0,Palisades Tahoe
2005-12-11,11.7,30,0.0,39.6,29.3,1.0,0.0,Palisades Tahoe
2005-12-12,11.7,28,0.0,35.2,27.1,0.0,0.0,Palisades Tahoe
2005-12-13,11.7,28,0.0,37.2,25.0,0.0,0.0,Palisades Tahoe
2005-12-14,11.7,28,0.0,39.4,23.5,0.0,0.0,Palisades Tahoe
2005-12-15,11.7,28,0.0,44.2,27.0,0.0,0.0,Palisades Tahoe
2005-12-16,11.7,28,0.0,42.6,27.9,0.0,0.0,Palisades Tahoe
2005-12-17,11.7,28,0.4,30.0,22.6,0.0,0.4,Palisades Tahoe
2005-12-18,12.3,31,3.7,32.9,27.1,3.0,3.3000000000000003,Palisades Tahoe
2005-12-19,15.7,43,1.1,39.6,31.8,12.0,0.0,Palisades Tahoe
2005-12-20,16.5,42,0.2,44.2,36.5,0.0,0.0,Palisades Tahoe
2005-12-21,16.7,41,2.1,42.8,30.7,0.0,1.9000000000000001,Palisades Tahoe
2005-12-22,17.3,40,3.2,40.1,36.5,0.0,1.1,Palisades Tahoe
2005-12-23,16.4,37,0.0,52.0,37.0,0.0,0.0,Palisades Tahoe
2005-12-24,15.7,37,0.0,52.5,38.8,0.0,0.0,Palisades Tahoe
2005-12-25,15.1,35,0.2,39.4,27.0,0.0,0.2,Palisades Tahoe
2005-12-26,16.1,44,1.5,,,9.0,1.3,Palisades Tahoe
2005-12-27,17.6,52,1.4,,,8.0,0.0,Palisades Tahoe
2005-12-28,18.9,50,2.2,,,0.0,0.8000000000000003,Palisades Tahoe
2005-12-29,21.1,58,0.0,,,8.0,0.0,Palisades Tahoe
2005-12-30,21.1,57,3.0,,,0.0,3.0,Palisades Tahoe
2005-12-31,24.0,59,4.7,,,2.0,1.7000000000000002,Palisades Tahoe
2006-01-01,28.6,72,3.2,,,13.0,0.0,Palisades Tahoe
2006-01-02,31.8,80,1.9,,,8.0,0.0,Palisades Tahoe
2006-01-03,33.6,87,1.8,,,7.0,0.0,Palisades Tahoe
2006-01-04,35.4,87,0.4,,,0.0,0.0,Palisades Tahoe
2006-01-05,35.8,85,0.3,,,0.0,0.0,Palisades Tahoe
2006-01-06,36.1,81,0.0,49.3,33.1,0.0,0.0,Palisades Tahoe
2006-01-07,36.1,79,0.0,35.8,23.7,0.0,0.0,Palisades Tahoe
2006-01-08,36.1,79,0.0,36.1,21.7,0.0,0.0,Palisades Tahoe
2006-01-09,36.3,80,0.0,47.7,25.9,1.0,0.0,Palisades Tahoe
2006-01-10,36.3,78,0.2,37.2,26.8,0.0,0.2,Palisades Tahoe
2006-01-11,36.4,78,0.0,34.3,25.3,0.0,0.0,Palisades Tahoe
2006-01-12,36.4,78,0.0,42.3,27.1,0.0,0.0,Palisades Tahoe
2006-01-13,36.4,77,0.0,41.9,33.3,0.0,0.0,Palisades Tahoe
2006-01-14,36.4,77,1.6,33.8,18.0,0.0,1.6,Palisades Tahoe
2006-01-15,37.4,88,0.0,23.9,10.9,11.0,0.0,Palisades Tahoe
2006-01-16,37.4,87,0.5,36.1,15.4,0.0,0.5,Palisades Tahoe
2006-01-17,38.9,86,0.1,34.2,23.0,0.0,0.0,Palisades Tahoe
2006-01-18,41.5,89,1.6,26.4,16.2,3.0,1.5,Palisades Tahoe
2006-01-19,44.3,103,0.0,28.0,12.2,14.0,0.0,Palisades Tahoe
2006-01-20,44.3,102,0.0,25.0,18.3,0.0,0.0,Palisades Tahoe
2006-01-21,44.3,100,0.0,35.1,16.9,0.0,0.0,Palisades Tahoe
2006-01-22,44.3,99,0.0,26.8,15.8,0.0,0.0,Palisades Tahoe
2006-01-23,44.3,98,0.4,34.7,18.3,0.0,0.4,Palisades Tahoe
2006-01-24,45.5,97,0.2,45.7,24.8,0.0,0.0,Palisades Tahoe
2006-01-25,45.8,95,0.0,36.5,21.2,0.0,0.0,Palisades Tahoe
2006-01-26,45.8,95,0.3,23.9,15.6,0.0,0.3,Palisades Tahoe
2006-01-27,46.1,98,0.0,22.5,16.0,3.0,0.0,Palisades Tahoe
2006-01-28,46.1,95,0.7,28.8,19.2,0.0,0.7,Palisades Tahoe
2006-01-29,47.1,94,0.0,34.5,23.7,0.0,0.0,Palisades Tahoe
2006-01-30,47.1,94,1.4,33.8,19.4,0.0,1.4,Palisades Tahoe
2006-01-31,48.5,103,0.9,32.2,16.2,9.0,0.0,Palisades Tahoe
2006-02-01,49.2,100,2.0,32.4,25.3,0.0,1.1,Palisades Tahoe
2006-02-02,51.7,104,0.6,34.5,29.7,4.0,0.0,Palisades Tahoe
2006-02-03,53.3,102,0.0,43.9,30.0,0.0,0.0,Palisades Tahoe
2006-02-04,53.3,101,0.4,32.9,25.0,0.0,0.4,Palisades Tahoe
2006-02-05,53.8,103,0.0,44.4,25.9,2.0,0.0,Palisades Tahoe
2006-02-06,53.8,103,0.0,52.7,35.1,0.0,0.0,Palisades Tahoe
2006-02-07,53.8,102,0.0,53.2,33.4,0.0,0.0,Palisades Tahoe
2006-02-08,53.8,102,0.0,52.0,32.5,0.0,0.0,Palisades Tahoe
2006-02-09,53.8,102,0.0,49.3,30.6,0.0,0.0,Palisades Tahoe
2006-02-10,53.8,101,0.0,54.7,30.6,0.0,0.0,Palisades Tahoe
2006-02-11,53.8,101,0.0,53.1,35.2,0.0,0.0,Palisades Tahoe
2006-02-12,53.8,99,0.0,52.9,30.9,0.0,0.0,Palisades Tahoe
2006-02-13,53.8,99,0.0,53.6,29.8,0.0,0.0,Palisades Tahoe
2006-02-14,53.8,98,0.0,37.9,17.8,0.0,0.0,Palisades Tahoe
2006-02-15,53.8,98,0.0,18.0,5.0,0.0,0.0,Palisades Tahoe
2006-02-16,53.8,100,1.0,20.5,4.6,2.0,1.0,Palisades Tahoe
2006-02-17,53.9,104,0.4,21.4,10.9,4.0,0.0,Palisades Tahoe
2006-02-18,53.9,108,0.5,18.9,10.2,4.0,0.09999999999999998,Palisades Tahoe
2006-02-19,54.0,110,0.0,26.6,8.8,2.0,0.0,Palisades Tahoe
2006-02-20,54.0,109,0.0,25.9,8.1,0.0,0.0,Palisades Tahoe
2006-02-21,54.0,108,0.0,36.5,12.2,0.0,0.0,Palisades Tahoe
2006-02-22,54.0,106,0.0,39.9,18.9,0.0,0.0,Palisades Tahoe
2006-02-23,54.0,105,0.0,44.6,23.4,0.0,0.0,Palisades Tahoe
2006-02-24,54.0,103,0.0,45.0,28.2,0.0,0.0,Palisades Tahoe
2006-02-25,54.0,102,0.0,45.3,28.2,0.0,0.0,Palisades Tahoe
2006-02-26,54.0,101,0.7,39.0,27.0,0.0,0.7,Palisades Tahoe
2006-02-27,55.0,102,2.0,38.1,30.9,1.0,1.3,Palisades Tahoe
2006-02-28,57.0,104,1.0,31.5,18.3,2.0,0.0,Palisades Tahoe
2006-03-01,58.0,112,0.0,26.8,19.4,8.0,0.0,Palisades Tahoe
2006-03-02,58.0,111,1.2,23.4,17.4,0.0,1.2,Palisades Tahoe
2006-03-03,59.4,119,2.1,21.2,13.1,8.0,0.9000000000000001,Palisades Tahoe
2006-03-04,61.5,128,0.0,25.3,11.8,9.0,0.0,Palisades Tahoe
2006-03-05,61.5,120,0.0,28.8,21.2,0.0,0.0,Palisades Tahoe
2006-03-06,61.5,107,0.7,28.0,21.0,0.0,0.7,Palisades Tahoe
2006-03-07,62.2,113,1.5,23.5,15.3,6.0,0.8,Palisades Tahoe
2006-03-08,63.7,117,0.0,39.0,11.5,4.0,0.0,Palisades Tahoe
2006-03-09,63.7,117,0.0,24.1,12.0,0.0,0.0,Palisades Tahoe
2006-03-10,63.7,126,0.3,16.0,8.2,9.0,0.3,Palisades Tahoe
2006-03-11,64.0,133,0.4,15.6,5.7,7.0,0.10000000000000003,Palisades Tahoe
2006-03-12,64.4,135,0.2,18.0,6.1,2.0,0.0,Palisades Tahoe
2006-03-13,64.6,133,0.0,21.0,13.6,0.0,0.0,Palisades Tahoe
2006-03-14,64.6,132,0.2,19.9,13.6,0.0,0.2,Palisades Tahoe
2006-03-15,64.8,141,1.1,24.4,13.5,9.0,0.9000000000000001,Palisades Tahoe
2006-03-16,65.9,137,0.3,25.5,17.4,0.0,0.0,Palisades Tahoe
2006-03-17,66.2,140,1.2,27.0,15.8,3.0,0.8999999999999999,Palisades Tahoe
2006-03-18,67.4,146,1.1,29.1,13.6,6.0,0.0,Palisades Tahoe
2006-03-19,68.5,143,0.5,27.0,8.2,0.0,0.0,Palisades Tahoe
2006-03-20,69.0,141,0.0,21.9,14.5,0.0,0.0,Palisades Tahoe
2006-03-21,69.0,139,0.0,27.3,12.4,0.0,0.0,Palisades Tahoe
2006-03-22,69.0,138,0.0,40.1,18.7,0.0,0.0,Palisades Tahoe
2006-03-23,69.0,136,0.0,43.5,29.7,0.0,0.0,Palisades Tahoe
2006-03-24,69.0,133,0.0,36.1,27.7,0.0,0.0,Palisades Tahoe
2006-03-25,69.0,132,3.7,32.7,18.3,0.0,3.7,Palisades Tahoe
2006-03-26,71.3,138,0.0,44.1,15.4,6.0,0.0,Palisades Tahoe
2006-03-27,71.3,136,0.0,41.0,25.7,0.0,0.0,Palisades Tahoe
2006-03-28,71.3,135,0.5,30.0,13.8,0.0,0.5,Palisades Tahoe
2006-03-29,72.1,142,0.0,27.3,12.7,7.0,0.0,Palisades Tahoe
2006-03-30,72.1,139,0.0,32.7,20.1,0.0,0.0,Palisades Tahoe
2006-03-31,72.1,138,0.9,28.8,17.6,0.0,0.9,Palisades Tahoe
2006-04-01,73.8,149,0.0,25.5,14.4,11.0,0.0,Palisades Tahoe
2006-04-02,73.8,146,0.0,33.4,21.9,0.0,0.0,Palisades Tahoe
2006-04-03,73.8,143,0.9,34.9,28.8,0.0,0.9,Palisades Tahoe
2006-04-04,75.5,150,2.0,31.6,21.9,7.0,1.1,Palisades Tahoe
2006-04-05,77.5,156,0.5,25.2,20.1,6.0,0.0,Palisades Tahoe
2006-04-06,79.3,157,0.0,36.1,19.4,1.0,0.0,Palisades Tahoe
2006-04-07,79.3,152,0.0,45.5,23.4,0.0,0.0,Palisades Tahoe
2006-04-08,79.3,151,0.0,31.8,21.4,0.0,0.0,Palisades Tahoe
2006-04-09,79.3,149,0.0,30.9,23.7,0.0,0.0,Palisades Tahoe
2006-04-10,79.3,150,0.6,30.0,22.5,1.0,0.6,Palisades Tahoe
2006-04-11,79.9,159,0.4,34.3,23.5,9.0,0.0,Palisades Tahoe
2006-04-12,80.3,162,0.8,39.0,29.7,3.0,0.4,Palisades Tahoe
2006-04-13,81.1,161,0.9,46.6,31.8,0.0,0.09999999999999998,Palisades Tahoe
2006-04-14,82.0,156,0.8,40.3,24.6,0.0,0.0,Palisades Tahoe
2006-04-15,83.2,156,0.0,29.1,23.4,0.0,0.0,Palisades Tahoe
2006-04-16,83.2,160,3.1,25.7,15.3,4.0,3.1,Palisades Tahoe
2006-04-17,85.9,175,0.0,32.0,13.8,15.0,0.0,Palisades Tahoe
2006-04-18,85.9,175,1.1,38.3,16.3,0.0,1.1,Palisades Tahoe
2006-04-19,87.0,170,0.0,58.3,26.6,0.0,0.0,Palisades Tahoe
2006-04-20,87.0,166,0.0,51.4,35.6,0.0,0.0,Palisades Tahoe
2006-04-21,87.0,162,0.0,49.5,29.5,0.0,0.0,Palisades Tahoe
2006-04-22,87.0,162,0.4,42.1,28.8,0.0,0.4,Palisades Tahoe
2006-04-23,87.4,158,0.2,42.6,29.3,0.0,0.0,Palisades Tahoe
2006-04-24,87.6,161,0.0,44.1,30.2,3.0,0.0,Palisades Tahoe
2006-04-25,87.6,156,0.5,47.8,29.7,0.0,0.5,Palisades Tahoe
2006-04-26,88.1,157,0.2,50.2,30.9,1.0,0.0,Palisades Tahoe
2006-04-27,88.0,152,0.0,53.8,38.3,0.0,0.0,Palisades Tahoe
2006-04-28,87.7,149,0.0,61.0,41.0,0.0,0.0,Palisades Tahoe
2006-04-29,88.5,146,0.0,62.6,42.8,0.0,0.0,Palisades Tahoe
2006-04-30,88.0,143,0.0,59.0,37.2,0.0,0.0,Palisades Tahoe
2006-05-01,87.0,141,0.0,53.1,40.8,0.0,0.0,Palisades Tahoe
2006-05-02,86.8,139,0.0,58.5,36.3,0.0,0.0,Palisades Tahoe
2006-05-03,86.3,137,0.0,58.5,34.7,0.0,0.0,Palisades Tahoe
2006-05-04,86.0,136,0.1,51.8,35.6,0.0,0.1,Palisades Tahoe
2006-05-05,85.5,133,0.0,55.9,32.7,0.0,0.0,Palisades Tahoe
2006-05-06,84.9,132,0.0,47.7,36.7,0.0,0.0,Palisades Tahoe
2006-05-07,83.4,130,0.2,56.7,36.5,0.0,0.2,Palisades Tahoe
2006-05-08,82.6,127,0.0,49.8,38.5,0.0,0.0,Palisades Tahoe
2006-05-09,79.8,124,0.0,58.8,33.8,0.0,0.0,Palisades Tahoe
2006-05-10,79.1,122,0.0,61.0,37.2,0.0,0.0,Palisades Tahoe
2006-05-11,78.6,121,0.0,57.4,46.4,0.0,0.0,Palisades Tahoe
2006-05-12,77.1,119,0.0,58.6,47.3,0.0,0.0,Palisades Tahoe
2006-05-13,74.0,117,0.0,57.7,45.0,0.0,0.0,Palisades Tahoe
2006-05-14,69.7,110,0.0,65.5,43.9,0.0,0.0,Palisades Tahoe
2006-05-15,67.2,107,0.0,66.2,51.4,0.0,0.0,Palisades Tahoe
2006-05-16,65.2,104,0.0,70.7,51.3,0.0,0.0,Palisades Tahoe
2006-05-17,63.9,102,0.0,68.7,48.2,0.0,0.0,Palisades Tahoe
2006-05-18,62.9,98,0.0,62.8,48.4,0.0,0.0,Palisades Tahoe
2006-05-19,61.1,95,0.0,53.6,34.5,0.0,0.0,Palisades Tahoe
2006-05-20,58.5,91,0.4,50.2,36.3,0.0,0.4,Palisades Tahoe
2006-05-21,56.0,87,0.0,45.7,32.0,0.0,0.0,Palisades Tahoe
2006-05-22,54.5,86,0.2,36.7,31.6,0.0,0.2,Palisades Tahoe
2006-05-23,53.1,86,0.0,40.8,32.2,0.0,0.0,Palisades Tahoe
2006-05-24,52.1,83,0.0,49.6,36.5,0.0,0.0,Palisades Tahoe
2006-05-25,49.3,80,0.0,49.1,39.4,0.0,0.0,Palisades Tahoe
2006-05-26,48.0,77,0.0,41.9,24.3,0.0,0.0,Palisades Tahoe
2006-05-27,47.2,76,0.6,31.6,19.6,0.0,0.6,Palisades Tahoe
2006-05-28,47.5,80,0.0,38.8,24.4,4.0,0.0,Palisades Tahoe
2006-05-29,46.9,78,0.0,48.9,27.5,0.0,0.0,Palisades Tahoe
2006-05-30,46.5,76,0.3,56.7,35.8,0.0,0.3,Palisades Tahoe
2006-05-31,45.9,72,0.0,61.2,43.2,0.0,0.0,Palisades Tahoe
2006-06-01,44.8,70,0.1,57.9,48.9,0.0,0.1,Palisades Tahoe
2006-06-02,42.6,66,0.0,55.2,44.2,0.0,0.0,Palisades Tahoe
2006-06-03,39.2,61,0.0,62.2,42.8,0.0,0.0,Palisades Tahoe
2006-06-04,36.3,57,0.0,56.5,46.8,0.0,0.0,Palisades Tahoe
2006-06-05,32.6,53,0.0,63.0,51.4,0.0,0.0,Palisades Tahoe
2006-06-06,29.0,47,0.0,65.1,51.3,0.0,0.0,Palisades Tahoe
2006-06-07,25.5,43,0.0,62.2,47.1,0.0,0.0,Palisades Tahoe
2006-06-08,22.9,39,0.0,55.8,45.9,0.0,0.0,Palisades Tahoe
2006-06-09,20.2,35,0.0,53.2,42.3,0.0,0.0,Palisades Tahoe
2006-06-10,17.5,31,0.0,57.2,38.5,0.0,0.0,Palisades Tahoe
2006-06-11,15.8,29,0.0,55.9,44.8,0.0,0.0,Palisades Tahoe
2006-06-12,12.4,25,0.0,51.1,39.4,0.0,0.0,Palisades Tahoe
2006-06-13,8.0,22,0.1,40.6,32.0,0.0,0.1,Palisades Tahoe
2006-06-14,7.9,21,0.0,47.3,32.5,0.0,0.0,Palisades Tahoe
2006-06-15,5.9,18,0.0,57.9,38.5,0.0,0.0,Palisades Tahoe
2006-06-16,4.5,16,0.0,66.6,41.9,0.0,0.0,Palisades Tahoe
2006-06-17,3.7,12,0.0,64.4,49.6,0.0,0.0,Palisades Tahoe
2006-06-18,2.4,7,0.0,62.1,50.4,0.0,0.0,Palisades Tahoe
2006-06-19,1.2,2,0.0,61.3,48.9,0.0,0.0,Palisades Tahoe
2006-06-20,0.0,0,0.0,66.6,47.1,0.0,0.0,Palisades Tahoe
2006-06-21,0.0,0,0.0,68.4,49.3,0.0,0.0,Palisades Tahoe
2006-06-22,0.0,0,0.0,73.4,52.2,0.0,0.0,Palisades Tahoe
2006-06-23,0.0,0,0.0,75.6,57.7,0.0,0.0,Palisades Tahoe
2006-06-24,0.0,0,0.0,77.9,60.8,0.0,0.0,Palisades Tahoe
2006-06-25,0.0,0,0.0,77.5,61.9,0.0,0.0,Palisades Tahoe
2006-06-26,0.0,0,0.0,77.7,57.4,0.0,0.0,Palisades Tahoe
2006-06-27,0.0,0,0.0,75.2,53.8,0.0,0.0,Palisades Tahoe
2006-06-28,0.0,0,0.0,63.3,47.7,0.0,0.0,Palisades Tahoe
2006-06-29,0.0,0,0.0,63.7,49.8,0.0,0.0,Palisades Tahoe
2006-06-30,0.0,0,0.0,66.2,50.4,0.0,0.0,Palisades Tahoe
2006-07-01,0.0,0,0.0,66.9,53.1,0.0,0.0,Palisades Tahoe
2006-07-02,0.0,0,0.0,63.9,54.3,0.0,0.0,Palisades Tahoe
2006-07-03,0.0,0,0.0,65.5,55.0,0.0,0.0,Palisades Tahoe
2006-07-04,0.0,0,0.0,64.4,53.1,0.0,0.0,Palisades Tahoe
2006-07-05,0.0,0,0.0,62.6,49.6,0.0,0.0,Palisades Tahoe
2006-07-06,0.0,0,0.0,59.2,49.6,0.0,0.0,Palisades Tahoe
2006-07-07,0.0,0,0.0,71.8,47.5,0.0,0.0,Palisades Tahoe
2006-07-08,0.0,0,0.0,72.7,54.7,0.0,0.0,Palisades Tahoe
2006-07-09,0.0,0,0.0,70.3,55.0,0.0,0.0,Palisades Tahoe
2006-07-10,0.0,0,0.0,66.4,55.0,0.0,0.0,Palisades Tahoe
2006-07-11,0.0,0,0.0,63.9,53.4,0.0,0.0,Palisades Tahoe
2006-07-12,0.0,0,0.0,60.6,51.3,0.0,0.0,Palisades Tahoe
2006-07-13,0.0,0,0.0,66.2,53.6,0.0,0.0,Palisades Tahoe
2006-07-14,0.0,0,0.0,71.8,56.8,0.0,0.0,Palisades Tahoe
2006-07-15,0.0,0,0.0,71.8,57.4,0.0,0.0,Palisades Tahoe
2006-07-16,0.0,0,0.0,73.0,58.8,0.0,0.0,Palisades Tahoe
2006-07-17,0.0,0,0.3,77.9,58.3,0.0,0.3,Palisades Tahoe
2006-07-18,0.0,0,0.0,73.9,61.3,0.0,0.0,Palisades Tahoe
2006-07-19,0.0,0,0.0,73.8,59.5,0.0,0.0,Palisades Tahoe
2006-07-20,0.0,0,0.0,76.6,59.5,0.0,0.0,Palisades Tahoe
2006-07-21,0.0,0,0.0,73.0,57.6,0.0,0.0,Palisades Tahoe
2006-07-22,0.0,0,0.0,77.5,58.5,0.0,0.0,Palisades Tahoe
2006-07-23,0.0,0,0.0,76.8,61.3,0.0,0.0,Palisades Tahoe
2006-07-24,0.0,0,0.0,77.0,59.9,0.0,0.0,Palisades Tahoe
2006-07-25,0.0,0,0.0,76.3,61.7,0.0,0.0,Palisades Tahoe
2006-07-26,0.0,0,0.0,76.8,60.8,0.0,0.0,Palisades Tahoe
2006-07-27,0.0,0,0.0,75.2,62.6,0.0,0.0,Palisades Tahoe
2006-07-28,0.0,0,0.0,70.3,58.3,0.0,0.0,Palisades Tahoe
2006-07-29,0.0,0,0.0,64.9,53.2,0.0,0.0,Palisades Tahoe
2006-07-30,0.0,0,0.0,61.9,51.3,0.0,0.0,Palisades Tahoe
2006-07-31,0.0,0,0.0,58.3,43.5,0.0,0.0,Palisades Tahoe
2006-08-01,0.0,0,0.1,63.0,42.3,0.0,0.1,Palisades Tahoe
2006-08-02,0.0,0,0.1,66.2,49.1,0.0,0.0,Palisades Tahoe
2006-08-03,0.0,0,0.0,66.6,53.2,0.0,0.0,Palisades Tahoe
2006-08-04,0.0,0,0.0,70.7,53.4,0.0,0.0,Palisades Tahoe
2006-08-05,0.0,0,0.0,68.7,52.2,0.0,0.0,Palisades Tahoe
2006-08-06,0.0,0,0.0,66.0,51.8,0.0,0.0,Palisades Tahoe
2006-08-07,0.0,0,0.0,58.6,47.3,0.0,0.0,Palisades Tahoe
2006-08-08,0.0,0,0.0,63.0,47.3,0.0,0.0,Palisades Tahoe
2006-08-09,0.0,0,0.0,70.3,46.6,0.0,0.0,Palisades Tahoe
2006-08-10,0.0,0,0.0,65.1,55.4,0.0,0.0,Palisades Tahoe
2006-08-11,0.0,0,0.0,64.0,51.8,0.0,0.0,Palisades Tahoe
2006-08-12,0.0,0,0.0,66.9,52.5,0.0,0.0,Palisades Tahoe
2006-08-13,0.0,0,0.0,72.0,52.0,0.0,0.0,Palisades Tahoe
2006-08-14,0.0,0,0.0,65.5,49.5,0.0,0.0,Palisades Tahoe
2006-08-15,0.0,0,0.0,62.1,48.4,0.0,0.0,Palisades Tahoe
2006-08-16,0.0,0,0.0,58.6,47.8,0.0,0.0,Palisades Tahoe
2006-08-17,0.0,0,0.0,68.5,46.8,0.0,0.0,Palisades Tahoe
2006-08-18,0.0,0,0.0,70.7,50.9,0.0,0.0,Palisades Tahoe
2006-08-19,0.0,0,0.0,70.3,52.9,0.0,0.0,Palisades Tahoe
2006-08-20,0.0,0,0.0,72.7,53.4,0.0,0.0,Palisades Tahoe
2006-08-21,0.0,0,0.0,67.8,54.3,0.0,0.0,Palisades Tahoe
2006-08-22,0.0,0,0.0,69.6,57.0,0.0,0.0,Palisades Tahoe
2006-08-23,0.0,0,0.0,66.0,53.4,0.0,0.0,Palisades Tahoe
2006-08-24,0.0,0,0.0,64.9,52.9,0.0,0.0,Palisades Tahoe
2006-08-25,0.0,0,0.0,64.2,51.8,0.0,0.0,Palisades Tahoe
2006-08-26,0.0,0,0.0,69.8,47.3,0.0,0.0,Palisades Tahoe
2006-08-27,0.0,0,0.0,71.4,52.2,0.0,0.0,Palisades Tahoe
2006-08-28,0.0,0,0.0,70.2,55.9,0.0,0.0,Palisades Tahoe
2006-08-29,0.0,0,0.0,64.4,53.2,0.0,0.0,Palisades Tahoe
2006-08-30,0.0,0,0.0,63.9,50.0,0.0,0.0,Palisades Tahoe
2006-08-31,0.0,0,0.0,68.4,45.5,0.0,0.0,Palisades Tahoe
2006-09-01,0.0,0,0.0,71.6,50.2,0.0,0.0,Palisades Tahoe
2006-09-02,0.0,0,0.0,69.6,56.8,0.0,0.0,Palisades Tahoe
2006-09-03,0.0,0,0.0,67.1,57.0,0.0,0.0,Palisades Tahoe
2006-09-04,0.0,0,0.0,69.1,55.6,0.0,0.0,Palisades Tahoe
2006-09-05,0.0,0,0.0,70.2,58.5,0.0,0.0,Palisades Tahoe
2006-09-06,0.0,0,0.0,68.9,55.2,0.0,0.0,Palisades Tahoe
2006-09-07,0.0,0,0.0,67.6,54.1,0.0,0.0,Palisades Tahoe
2006-09-08,0.0,0,0.0,63.7,50.7,0.0,0.0,Palisades Tahoe
2006-09-09,0.0,0,0.0,59.7,46.2,0.0,0.0,Palisades Tahoe
2006-09-10,0.0,0,0.0,68.2,45.9,0.0,0.0,Palisades Tahoe
2006-09-11,0.0,0,0.0,71.4,54.9,0.0,0.0,Palisades Tahoe
2006-09-12,0.0,0,0.0,73.2,56.1,0.0,0.0,Palisades Tahoe
2006-09-13,0.0,0,0.0,71.8,53.4,0.0,0.0,Palisades Tahoe
2006-09-14,0.0,0,0.0,56.1,35.6,0.0,0.0,Palisades Tahoe
2006-09-15,0.0,0,0.0,36.0,27.0,0.0,0.0,Palisades Tahoe
2006-09-16,0.0,0,0.0,53.6,25.2,0.0,0.0,Palisades Tahoe
2006-09-17,0.0,0,0.0,63.0,37.9,0.0,0.0,Palisades Tahoe
2006-09-18,0.0,0,0.0,61.9,47.5,0.0,0.0,Palisades Tahoe
2006-09-19,0.0,0,0.0,50.4,31.8,0.0,0.0,Palisades Tahoe
2006-09-20,0.0,0,0.0,53.2,30.0,0.0,0.0,Palisades Tahoe
2006-09-21,0.0,0,0.0,55.9,40.1,0.0,0.0,Palisades Tahoe
2006-09-22,0.0,0,0.0,43.7,27.5,0.0,0.0,Palisades Tahoe
2006-09-23,0.0,0,0.0,49.6,34.5,0.0,0.0,Palisades Tahoe
2006-09-24,0.0,0,0.0,57.9,37.9,0.0,0.0,Palisades Tahoe
2006-09-25,0.0,0,0.0,61.7,43.7,0.0,0.0,Palisades Tahoe
2006-09-26,0.0,0,0.0,64.0,47.5,0.0,0.0,Palisades Tahoe
2006-09-27,0.0,0,0.0,66.6,49.8,0.0,0.0,Palisades Tahoe
2006-09-28,0.0,0,0.0,68.4,51.8,0.0,0.0,Palisades Tahoe
2006-09-29,0.0,0,0.1,68.2,51.8,0.0,0.1,Palisades Tahoe
2006-09-30,0.0,0,0.1,59.9,48.4,0.0,0.0,Palisades Tahoe
2006-10-01,0.0,0,0.0,55.6,38.1,0.0,0.0,Palisades Tahoe
2006-10-02,0.0,0,0.0,48.0,39.0,0.0,0.0,Palisades Tahoe
2006-10-03,0.0,0,0.0,51.8,38.8,0.0,0.0,Palisades Tahoe
2006-10-04,0.0,0,0.0,45.5,35.2,0.0,0.0,Palisades Tahoe
2006-10-05,0.0,0,0.0,40.5,30.4,0.0,0.0,Palisades Tahoe
2006-10-06,0.0,0,0.0,45.5,30.9,0.0,0.0,Palisades Tahoe
2006-10-07,0.0,0,0.0,46.0,32.2,0.0,0.0,Palisades Tahoe
